id,date,t_arr,t_dep,e_dem,ev_model
CE4541,2025-07-22,14:44:00,17:51:00,12.060000000000004,renault_kwid
CE4542,2025-07-22,14:47:00,17:39:00,21.779999999999998,hyundai_ioniq
CE4543,2025-07-22,14:50:00,17:51:00,18.585,byd_qin
CE4544,2025-07-22,14:56:00,17:33:00,17.960000000000004,byd_dolphin
CE4545,2025-07-22,14:57:00,17:37:00,21.240000000000006,byd_qin
CE4546,2025-07-22,15:04:00,17:25:00,17.960000000000004,byd_dolphin
CE4547,2025-07-23,08:57:00,17:42:00,8.04,renault_kwid
CE4548,2025-07-23,08:59:00,17:27:00,13.469999999999999,byd_dolphin
CE4549,2025-07-23,09:03:00,17:45:00,15.93,byd_qin
CE4550,2025-07-23,09:03:00,17:44:00,23.895000000000007,byd_qin
CE4551,2025-07-23,09:06:00,12:19:00,22.45000000000001,byd_dolphin
CE4552,2025-07-23,09:06:00,12:13:00,17.960000000000004,byd_dolphin
CE4553,2025-07-23,09:08:00,17:39:00,9.38,renault_kwid
CE4554,2025-07-23,09:09:00,17:46:00,9.38,renault_kwid
CE4555,2025-07-23,09:10:00,17:32:00,15.715000000000002,byd_dolphin
CE4556,2025-07-23,09:11:00,17:48:00,29.040000000000003,hyundai_ioniq
CE4557,2025-07-23,09:12:00,17:50:00,21.779999999999998,hyundai_ioniq
CE4558,2025-07-23,09:14:00,17:45:00,18.585,byd_qin
CE4559,2025-07-23,09:16:00,17:39:00,8.04,renault_kwid
CE4560,2025-07-23,09:18:00,17:27:00,13.469999999999999,byd_dolphin
CE4561,2025-07-23,09:18:00,17:51:00,17.960000000000004,byd_dolphin
CE4562,2025-07-23,09:18:00,17:35:00,13.469999999999999,byd_dolphin
CE4563,2025-07-23,09:21:00,17:38:00,12.060000000000004,renault_kwid
CE4564,2025-07-23,09:22:00,17:41:00,13.400000000000006,renault_kwid
CE4565,2025-07-23,09:23:00,17:50:00,9.38,renault_kwid
CE4566,2025-07-23,09:24:00,12:15:00,13.469999999999999,byd_dolphin
CE4567,2025-07-23,09:29:00,17:46:00,18.585,byd_qin
CE4568,2025-07-23,09:33:00,12:13:00,18.585,byd_qin
CE4569,2025-07-23,14:27:00,17:45:00,8.04,renault_kwid
CE4570,2025-07-23,14:39:00,17:31:00,12.060000000000004,renault_kwid
CE4571,2025-07-23,14:40:00,17:51:00,9.38,renault_kwid
CE4572,2025-07-23,14:45:00,17:34:00,8.04,renault_kwid
CE4573,2025-07-23,14:48:00,17:55:00,17.960000000000004,byd_dolphin
CE4574,2025-07-23,14:51:00,17:49:00,17.960000000000004,byd_dolphin
CE4575,2025-07-24,08:57:00,17:17:00,20.205000000000005,byd_dolphin
CE4576,2025-07-24,08:59:00,17:42:00,10.720000000000002,renault_kwid
CE4577,2025-07-24,08:59:00,17:37:00,8.04,renault_kwid
CE4578,2025-07-24,09:03:00,17:44:00,13.469999999999999,byd_dolphin
CE4579,2025-07-24,09:05:00,17:44:00,15.715000000000002,byd_dolphin
CE4580,2025-07-24,09:07:00,17:38:00,13.469999999999999,byd_dolphin
CE4581,2025-07-24,09:07:00,17:35:00,9.38,renault_kwid
CE4582,2025-07-24,09:07:00,12:09:00,15.715000000000002,byd_dolphin
CE4583,2025-07-24,09:07:00,12:22:00,12.060000000000004,renault_kwid
CE4584,2025-07-24,09:08:00,17:43:00,20.205000000000005,byd_dolphin
CE4585,2025-07-24,09:09:00,17:49:00,21.240000000000006,byd_qin
CE4586,2025-07-24,09:09:00,17:42:00,23.895000000000007,byd_qin
CE4587,2025-07-24,09:12:00,17:49:00,8.04,renault_kwid
CE4588,2025-07-24,09:14:00,17:31:00,18.585,byd_qin
CE4589,2025-07-24,09:14:00,12:10:00,25.41,hyundai_ioniq
CE4590,2025-07-24,09:15:00,12:20:00,9.38,renault_kwid
CE4591,2025-07-24,09:16:00,11:58:00,13.469999999999999,byd_dolphin
CE4592,2025-07-24,09:19:00,12:13:00,17.960000000000004,byd_dolphin
CE4593,2025-07-24,09:19:00,12:15:00,12.060000000000004,renault_kwid
CE4594,2025-07-24,09:23:00,17:42:00,10.720000000000002,renault_kwid
CE4595,2025-07-24,09:24:00,12:13:00,8.04,renault_kwid
CE4596,2025-07-24,09:29:00,12:17:00,22.45000000000001,byd_dolphin
CE4597,2025-07-24,09:32:00,17:37:00,25.41,hyundai_ioniq
CE4598,2025-07-24,14:36:00,17:49:00,15.93,byd_qin
CE4599,2025-07-24,14:37:00,17:51:00,13.469999999999999,byd_dolphin
CE4600,2025-07-24,14:40:00,17:52:00,18.585,byd_qin
CE4601,2025-07-24,14:43:00,17:41:00,15.93,byd_qin
CE4602,2025-07-24,14:45:00,17:49:00,20.205000000000005,byd_dolphin
CE4603,2025-07-25,09:00:00,17:46:00,29.040000000000003,hyundai_ioniq
CE4604,2025-07-25,09:03:00,17:47:00,21.240000000000006,byd_qin
CE4605,2025-07-25,09:09:00,17:42:00,25.41,hyundai_ioniq
CE4606,2025-07-25,09:10:00,17:38:00,8.04,renault_kwid
CE4607,2025-07-25,09:10:00,12:10:00,8.04,renault_kwid
CE4608,2025-07-25,09:12:00,12:03:00,15.93,byd_qin
CE4609,2025-07-25,09:12:00,17:49:00,10.720000000000002,renault_kwid
CE4610,2025-07-25,09:13:00,17:25:00,9.38,renault_kwid
CE4611,2025-07-25,09:13:00,12:08:00,20.205000000000005,byd_dolphin
CE4612,2025-07-25,09:14:00,17:38:00,15.715000000000002,byd_dolphin
CE4613,2025-07-25,09:15:00,12:09:00,21.779999999999998,hyundai_ioniq
CE4614,2025-07-25,09:15:00,12:13:00,10.720000000000002,renault_kwid
CE4615,2025-07-25,09:15:00,17:50:00,15.715000000000002,byd_dolphin
CE4616,2025-07-25,09:17:00,17:39:00,9.38,renault_kwid
CE4617,2025-07-25,09:17:00,12:12:00,8.04,renault_kwid
CE4618,2025-07-25,09:19:00,12:16:00,13.400000000000006,renault_kwid
CE4619,2025-07-25,09:21:00,12:11:00,9.38,renault_kwid
CE4620,2025-07-25,09:21:00,17:51:00,9.38,renault_kwid
CE4621,2025-07-25,09:25:00,17:37:00,10.720000000000002,renault_kwid
CE4622,2025-07-25,09:25:00,17:46:00,17.960000000000004,byd_dolphin
CE4623,2025-07-25,14:36:00,17:52:00,9.38,renault_kwid
CE4624,2025-07-25,14:41:00,17:42:00,15.715000000000002,byd_dolphin
CE4625,2025-07-25,14:49:00,17:45:00,13.469999999999999,byd_dolphin
CE4626,2025-07-25,14:59:00,17:40:00,9.38,renault_kwid
CE4627,2025-07-26,09:11:00,17:30:00,18.585,byd_qin
CE4628,2025-07-26,09:23:00,12:11:00,13.469999999999999,byd_dolphin
CE4629,2025-07-26,14:49:00,17:47:00,29.205000000000016,byd_qin
CE4630,2025-07-27,09:13:00,17:40:00,39.930000000000014,hyundai_ioniq
CE4631,2025-07-27,09:15:00,17:46:00,15.93,byd_qin
CE4632,2025-07-27,09:30:00,12:17:00,8.04,renault_kwid
CE4633,2025-07-27,09:32:00,12:18:00,13.469999999999999,byd_dolphin
CE4634,2025-07-27,14:37:00,17:41:00,23.895000000000007,byd_qin
CE4635,2025-07-27,14:45:00,17:41:00,9.38,renault_kwid
CE4636,2025-07-28,09:02:00,12:22:00,13.469999999999999,byd_dolphin
CE4637,2025-07-28,09:03:00,17:36:00,8.04,renault_kwid
CE4638,2025-07-28,09:05:00,17:36:00,15.93,byd_qin
CE4639,2025-07-28,09:05:00,12:13:00,23.895000000000007,byd_qin
CE4640,2025-07-28,09:06:00,17:47:00,15.715000000000002,byd_dolphin
CE4641,2025-07-28,09:08:00,17:45:00,17.960000000000004,byd_dolphin
CE4642,2025-07-28,09:10:00,17:36:00,21.779999999999998,hyundai_ioniq
CE4643,2025-07-28,09:13:00,17:45:00,15.93,byd_qin
CE4644,2025-07-28,09:13:00,17:43:00,25.41,hyundai_ioniq
CE4645,2025-07-28,09:13:00,17:48:00,20.205000000000005,byd_dolphin
CE4646,2025-07-28,09:16:00,12:15:00,13.400000000000006,renault_kwid
CE4647,2025-07-28,09:17:00,17:42:00,10.720000000000002,renault_kwid
CE4648,2025-07-28,09:19:00,12:17:00,17.960000000000004,byd_dolphin
CE4649,2025-07-28,09:19:00,17:44:00,10.720000000000002,renault_kwid
CE4650,2025-07-28,09:22:00,17:50:00,20.205000000000005,byd_dolphin
CE4651,2025-07-28,09:22:00,17:49:00,18.585,byd_qin
CE4652,2025-07-28,09:23:00,17:41:00,8.04,renault_kwid
CE4653,2025-07-28,09:25:00,17:39:00,8.04,renault_kwid
CE4654,2025-07-28,09:29:00,17:41:00,40.00000000000001,tesla_model_3
CE4655,2025-07-28,09:31:00,17:39:00,8.04,renault_kwid
CE4656,2025-07-28,09:31:00,17:45:00,36.30000000000001,hyundai_ioniq
CE4657,2025-07-28,09:35:00,12:17:00,25.41,hyundai_ioniq
CE4658,2025-07-28,09:36:00,12:18:00,21.240000000000006,byd_qin
CE4659,2025-07-28,09:40:00,17:32:00,9.38,renault_kwid
CE4660,2025-07-28,14:34:00,17:44:00,21.779999999999998,hyundai_ioniq
CE4661,2025-07-28,14:42:00,17:45:00,10.720000000000002,renault_kwid
CE4662,2025-07-28,14:47:00,17:51:00,10.720000000000002,renault_kwid
CE4663,2025-07-28,15:03:00,17:41:00,15.93,byd_qin
CE4664,2025-07-29,08:54:00,17:33:00,15.93,byd_qin
CE4665,2025-07-29,09:01:00,17:49:00,8.04,renault_kwid
CE4666,2025-07-29,09:03:00,17:49:00,20.205000000000005,byd_dolphin
CE4667,2025-07-29,09:03:00,11:59:00,15.715000000000002,byd_dolphin
CE4668,2025-07-29,09:04:00,12:14:00,21.779999999999998,hyundai_ioniq
CE4669,2025-07-29,09:06:00,17:39:00,17.960000000000004,byd_dolphin
CE4670,2025-07-29,09:06:00,17:40:00,15.715000000000002,byd_dolphin
CE4671,2025-07-29,09:07:00,17:42:00,21.240000000000006,byd_qin
CE4672,2025-07-29,09:08:00,17:30:00,15.715000000000002,byd_dolphin
CE4673,2025-07-29,09:09:00,17:35:00,9.38,renault_kwid
CE4674,2025-07-29,09:12:00,17:41:00,15.93,byd_qin
CE4675,2025-07-29,09:15:00,17:42:00,21.779999999999998,hyundai_ioniq
CE4676,2025-07-29,09:16:00,17:44:00,9.38,renault_kwid
CE4677,2025-07-29,09:17:00,17:43:00,18.585,byd_qin
CE4678,2025-07-29,09:17:00,17:34:00,20.205000000000005,byd_dolphin
CE4679,2025-07-29,09:18:00,17:51:00,15.93,byd_qin
CE4680,2025-07-29,09:18:00,12:11:00,8.04,renault_kwid
CE4681,2025-07-29,09:18:00,17:40:00,15.715000000000002,byd_dolphin
CE4682,2025-07-29,09:18:00,12:05:00,22.45000000000001,byd_dolphin
CE4683,2025-07-29,09:19:00,12:11:00,15.93,byd_qin
CE4684,2025-07-29,09:20:00,17:48:00,21.779999999999998,hyundai_ioniq
CE4685,2025-07-29,09:22:00,17:35:00,26.55000000000001,byd_qin
CE4686,2025-07-29,09:22:00,17:50:00,13.469999999999999,byd_dolphin
CE4687,2025-07-29,09:23:00,17:43:00,9.38,renault_kwid
CE4688,2025-07-29,09:23:00,17:39:00,18.585,byd_qin
CE4689,2025-07-29,09:26:00,12:13:00,20.205000000000005,byd_dolphin
CE4690,2025-07-29,09:26:00,17:41:00,25.41,hyundai_ioniq
CE4691,2025-07-29,09:28:00,12:14:00,17.960000000000004,byd_dolphin
CE4692,2025-07-29,14:32:00,17:51:00,8.04,renault_kwid
CE4693,2025-07-29,14:37:00,17:47:00,9.38,renault_kwid
CE4694,2025-07-29,14:46:00,17:29:00,15.93,byd_qin
CE4695,2025-07-29,14:47:00,17:26:00,13.469999999999999,byd_dolphin
CE4696,2025-07-29,14:52:00,17:43:00,24.69500000000001,byd_dolphin
CE4697,2025-07-30,09:04:00,17:41:00,10.720000000000002,renault_kwid
CE4698,2025-07-30,09:06:00,17:40:00,18.585,byd_qin
CE4699,2025-07-30,09:07:00,12:21:00,12.060000000000004,renault_kwid
CE4700,2025-07-30,09:11:00,17:45:00,15.715000000000002,byd_dolphin
CE4701,2025-07-30,09:11:00,17:47:00,9.38,renault_kwid
CE4702,2025-07-30,09:12:00,17:54:00,20.205000000000005,byd_dolphin
CE4703,2025-07-30,09:15:00,17:43:00,17.960000000000004,byd_dolphin
CE4704,2025-07-30,09:16:00,12:13:00,17.960000000000004,byd_dolphin
CE4705,2025-07-30,09:17:00,17:41:00,20.205000000000005,byd_dolphin
CE4706,2025-07-30,09:17:00,17:37:00,13.469999999999999,byd_dolphin
CE4707,2025-07-30,09:19:00,17:33:00,24.69500000000001,byd_dolphin
CE4708,2025-07-30,09:19:00,17:33:00,10.720000000000002,renault_kwid
CE4709,2025-07-30,09:20:00,12:14:00,10.720000000000002,renault_kwid
CE4710,2025-07-30,09:21:00,17:47:00,13.469999999999999,byd_dolphin
CE4711,2025-07-30,09:23:00,17:42:00,26.55000000000001,byd_qin
CE4712,2025-07-30,09:24:00,17:43:00,21.240000000000006,byd_qin
CE4713,2025-07-30,09:25:00,17:49:00,18.585,byd_qin
CE4714,2025-07-30,09:25:00,17:25:00,17.960000000000004,byd_dolphin
CE4715,2025-07-30,09:28:00,17:39:00,8.04,renault_kwid
CE4716,2025-07-30,09:28:00,12:12:00,18.585,byd_qin
CE4717,2025-07-30,09:29:00,17:41:00,8.04,renault_kwid
CE4718,2025-07-30,09:31:00,12:09:00,21.779999999999998,hyundai_ioniq
CE4719,2025-07-30,14:30:00,17:42:00,15.715000000000002,byd_dolphin
CE4720,2025-07-30,14:32:00,17:44:00,14.740000000000007,renault_kwid
CE4721,2025-07-30,14:37:00,17:43:00,8.04,renault_kwid
CE4722,2025-07-30,14:46:00,17:48:00,10.720000000000002,renault_kwid
CE4723,2025-07-30,14:47:00,17:38:00,10.720000000000002,renault_kwid
CE4724,2025-07-30,14:52:00,17:52:00,14.740000000000007,renault_kwid
CE4725,2025-07-30,15:00:00,17:44:00,8.04,renault_kwid
CE4726,2025-07-31,08:51:00,12:07:00,9.38,renault_kwid
CE4727,2025-07-31,08:54:00,17:41:00,23.895000000000007,byd_qin
CE4728,2025-07-31,09:00:00,17:46:00,25.41,hyundai_ioniq
CE4729,2025-07-31,09:04:00,17:39:00,23.895000000000007,byd_qin
CE4730,2025-07-31,09:06:00,12:10:00,21.240000000000006,byd_qin
CE4731,2025-07-31,09:06:00,17:45:00,29.040000000000003,hyundai_ioniq
CE4732,2025-07-31,09:07:00,12:18:00,9.38,renault_kwid
CE4733,2025-07-31,09:07:00,12:19:00,9.38,renault_kwid
CE4734,2025-07-31,09:07:00,12:20:00,10.720000000000002,renault_kwid
CE4735,2025-07-31,09:10:00,17:47:00,9.38,renault_kwid
CE4736,2025-07-31,09:10:00,17:47:00,10.720000000000002,renault_kwid
CE4737,2025-07-31,09:13:00,17:43:00,12.060000000000004,renault_kwid
CE4738,2025-07-31,09:13:00,12:05:00,13.469999999999999,byd_dolphin
CE4739,2025-07-31,09:13:00,17:37:00,24.69500000000001,byd_dolphin
CE4740,2025-07-31,09:16:00,17:38:00,25.41,hyundai_ioniq
CE4741,2025-07-31,09:17:00,17:23:00,21.240000000000006,byd_qin
CE4742,2025-07-31,09:19:00,17:20:00,10.720000000000002,renault_kwid
CE4743,2025-07-31,09:19:00,17:42:00,12.060000000000004,renault_kwid
CE4744,2025-07-31,09:20:00,17:43:00,21.240000000000006,byd_qin
CE4745,2025-07-31,09:20:00,12:17:00,21.240000000000006,byd_qin
CE4746,2025-07-31,09:21:00,17:27:00,15.93,byd_qin
CE4747,2025-07-31,09:21:00,12:15:00,21.240000000000006,byd_qin
CE4748,2025-07-31,09:21:00,12:05:00,20.205000000000005,byd_dolphin
CE4749,2025-07-31,09:22:00,17:48:00,15.93,byd_qin
CE4750,2025-07-31,09:22:00,17:40:00,21.779999999999998,hyundai_ioniq
CE4751,2025-07-31,09:23:00,12:20:00,18.585,byd_qin
CE4752,2025-07-31,14:42:00,17:37:00,17.960000000000004,byd_dolphin
CE4753,2025-07-31,14:45:00,17:48:00,8.04,renault_kwid
CE4754,2025-07-31,14:47:00,17:46:00,20.205000000000005,byd_dolphin
CE4755,2025-07-31,14:49:00,17:40:00,21.240000000000006,byd_qin
CE4756,2025-07-31,14:52:00,17:43:00,10.720000000000002,renault_kwid
CE4757,2025-07-31,15:00:00,17:44:00,21.240000000000006,byd_qin
CE4758,2025-08-01,08:56:00,12:02:00,9.38,renault_kwid
CE4759,2025-08-01,08:56:00,17:36:00,32.67000000000001,hyundai_ioniq
CE4760,2025-08-01,09:01:00,17:44:00,9.38,renault_kwid
CE4761,2025-08-01,09:02:00,17:40:00,20.205000000000005,byd_dolphin
CE4762,2025-08-01,09:09:00,17:21:00,26.55000000000001,byd_qin
CE4763,2025-08-01,09:10:00,12:16:00,17.960000000000004,byd_dolphin
CE4764,2025-08-01,09:10:00,17:43:00,9.38,renault_kwid
CE4765,2025-08-01,09:10:00,17:44:00,15.93,byd_qin
CE4766,2025-08-01,09:11:00,17:37:00,13.469999999999999,byd_dolphin
CE4767,2025-08-01,09:13:00,17:19:00,18.585,byd_qin
CE4768,2025-08-01,09:14:00,12:10:00,10.720000000000002,renault_kwid
CE4769,2025-08-01,09:14:00,17:38:00,15.715000000000002,byd_dolphin
CE4770,2025-08-01,09:16:00,17:17:00,9.38,renault_kwid
CE4771,2025-08-01,09:18:00,17:30:00,25.41,hyundai_ioniq
CE4772,2025-08-01,09:18:00,17:36:00,15.93,byd_qin
CE4773,2025-08-01,09:20:00,12:21:00,23.895000000000007,byd_qin
CE4774,2025-08-01,09:20:00,17:33:00,18.585,byd_qin
CE4775,2025-08-01,09:22:00,17:39:00,12.060000000000004,renault_kwid
CE4776,2025-08-01,09:23:00,17:45:00,15.93,byd_qin
CE4777,2025-08-01,09:26:00,17:42:00,10.720000000000002,renault_kwid
CE4778,2025-08-01,09:26:00,17:51:00,21.240000000000006,byd_qin
CE4779,2025-08-01,09:26:00,17:41:00,13.469999999999999,byd_dolphin
CE4780,2025-08-01,09:26:00,17:52:00,15.93,byd_qin
CE4781,2025-08-01,09:29:00,17:51:00,35.0,tesla_model_3
CE4782,2025-08-01,09:32:00,17:51:00,21.240000000000006,byd_qin
CE4783,2025-08-01,09:33:00,17:42:00,18.585,byd_qin
CE4784,2025-08-01,14:31:00,17:47:00,21.240000000000006,byd_qin
CE4785,2025-08-01,14:53:00,17:39:00,17.960000000000004,byd_dolphin
CE4786,2025-08-02,09:05:00,12:14:00,15.93,byd_qin
CE4787,2025-08-02,09:14:00,17:46:00,23.895000000000007,byd_qin
CE4788,2025-08-02,09:15:00,12:17:00,13.400000000000006,renault_kwid
CE4789,2025-08-02,09:16:00,12:16:00,13.469999999999999,byd_dolphin
CE4790,2025-08-02,09:21:00,17:35:00,9.38,renault_kwid
CE4791,2025-08-02,09:25:00,17:47:00,25.41,hyundai_ioniq
CE4792,2025-08-02,14:38:00,17:43:00,20.205000000000005,byd_dolphin
CE4793,2025-08-02,14:45:00,17:21:00,13.400000000000006,renault_kwid
CE4794,2025-08-03,09:11:00,17:25:00,17.960000000000004,byd_dolphin
CE4795,2025-08-03,09:11:00,12:12:00,15.715000000000002,byd_dolphin
CE4796,2025-08-03,09:12:00,17:49:00,29.205000000000016,byd_qin
CE4797,2025-08-03,09:15:00,17:45:00,15.715000000000002,byd_dolphin
CE4798,2025-08-03,09:21:00,12:15:00,15.93,byd_qin
CE4799,2025-08-04,08:54:00,12:18:00,25.41,hyundai_ioniq
CE4800,2025-08-04,08:55:00,17:47:00,21.779999999999998,hyundai_ioniq
CE4801,2025-08-04,08:55:00,12:14:00,15.93,byd_qin
CE4802,2025-08-04,09:04:00,17:35:00,29.205000000000016,byd_qin
CE4803,2025-08-04,09:07:00,12:17:00,21.240000000000006,byd_qin
CE4804,2025-08-04,09:09:00,12:11:00,17.960000000000004,byd_dolphin
CE4805,2025-08-04,09:09:00,17:34:00,13.469999999999999,byd_dolphin
CE4806,2025-08-04,09:11:00,17:47:00,13.400000000000006,renault_kwid
CE4807,2025-08-04,09:11:00,17:46:00,13.400000000000006,renault_kwid
CE4808,2025-08-04,09:13:00,17:38:00,24.69500000000001,byd_dolphin
CE4809,2025-08-04,09:13:00,17:52:00,8.04,renault_kwid
CE4810,2025-08-04,09:13:00,17:42:00,20.205000000000005,byd_dolphin
CE4811,2025-08-04,09:14:00,17:49:00,20.205000000000005,byd_dolphin
CE4812,2025-08-04,09:15:00,12:14:00,13.400000000000006,renault_kwid
CE4813,2025-08-04,09:18:00,17:41:00,10.720000000000002,renault_kwid
CE4814,2025-08-04,09:19:00,12:17:00,17.960000000000004,byd_dolphin
CE4815,2025-08-04,09:20:00,17:46:00,10.720000000000002,renault_kwid
CE4816,2025-08-04,09:21:00,17:47:00,15.715000000000002,byd_dolphin
CE4817,2025-08-04,09:21:00,12:10:00,17.960000000000004,byd_dolphin
CE4818,2025-08-04,09:22:00,17:39:00,9.38,renault_kwid
CE4819,2025-08-04,09:29:00,17:42:00,13.469999999999999,byd_dolphin
CE4820,2025-08-04,09:34:00,12:17:00,21.240000000000006,byd_qin
CE4821,2025-08-04,14:32:00,17:44:00,21.240000000000006,byd_qin
CE4822,2025-08-04,14:40:00,17:39:00,8.04,renault_kwid
CE4823,2025-08-04,14:41:00,17:46:00,17.960000000000004,byd_dolphin
CE4824,2025-08-04,14:43:00,17:39:00,13.469999999999999,byd_dolphin
CE4825,2025-08-04,14:44:00,17:40:00,15.715000000000002,byd_dolphin
CE4826,2025-08-04,14:49:00,17:49:00,12.060000000000004,renault_kwid
CE4827,2025-08-05,08:55:00,17:36:00,32.67000000000001,hyundai_ioniq
CE4828,2025-08-05,09:02:00,17:36:00,12.060000000000004,renault_kwid
CE4829,2025-08-05,09:02:00,17:50:00,8.04,renault_kwid
CE4830,2025-08-05,09:05:00,17:41:00,13.469999999999999,byd_dolphin
CE4831,2025-08-05,09:05:00,12:14:00,25.41,hyundai_ioniq
CE4832,2025-08-05,09:06:00,17:42:00,15.93,byd_qin
CE4833,2025-08-05,09:08:00,17:39:00,8.04,renault_kwid
CE4834,2025-08-05,09:08:00,12:00:00,20.205000000000005,byd_dolphin
CE4835,2025-08-05,09:09:00,12:13:00,12.060000000000004,renault_kwid
CE4836,2025-08-05,09:11:00,17:33:00,20.205000000000005,byd_dolphin
CE4837,2025-08-05,09:12:00,17:48:00,29.040000000000003,hyundai_ioniq
CE4838,2025-08-05,09:14:00,17:52:00,9.38,renault_kwid
CE4839,2025-08-05,09:16:00,12:13:00,18.585,byd_qin
CE4840,2025-08-05,09:16:00,17:47:00,15.715000000000002,byd_dolphin
CE4841,2025-08-05,09:16:00,17:34:00,24.69500000000001,byd_dolphin
CE4842,2025-08-05,09:17:00,17:45:00,31.860000000000017,byd_qin
CE4843,2025-08-05,09:18:00,12:16:00,13.469999999999999,byd_dolphin
CE4844,2025-08-05,09:19:00,12:09:00,9.38,renault_kwid
CE4845,2025-08-05,09:20:00,17:47:00,13.469999999999999,byd_dolphin
CE4846,2025-08-05,09:22:00,12:14:00,12.060000000000004,renault_kwid
CE4847,2025-08-05,09:23:00,12:05:00,29.040000000000003,hyundai_ioniq
CE4848,2025-08-05,09:23:00,17:32:00,15.715000000000002,byd_dolphin
CE4849,2025-08-05,09:24:00,12:02:00,25.41,hyundai_ioniq
CE4850,2025-08-05,09:33:00,12:11:00,29.040000000000003,hyundai_ioniq
CE4851,2025-08-05,09:40:00,17:29:00,21.779999999999998,hyundai_ioniq
CE4852,2025-08-05,14:32:00,17:43:00,26.55000000000001,byd_qin
CE4853,2025-08-05,14:43:00,17:32:00,13.469999999999999,byd_dolphin
CE4854,2025-08-05,14:44:00,17:46:00,9.38,renault_kwid
CE4855,2025-08-06,08:55:00,17:45:00,15.715000000000002,byd_dolphin
CE4856,2025-08-06,08:58:00,17:42:00,13.469999999999999,byd_dolphin
CE4857,2025-08-06,09:01:00,17:47:00,8.04,renault_kwid
CE4858,2025-08-06,09:02:00,12:13:00,21.779999999999998,hyundai_ioniq
CE4859,2025-08-06,09:02:00,12:14:00,20.205000000000005,byd_dolphin
CE4860,2025-08-06,09:04:00,12:17:00,25.41,hyundai_ioniq
CE4861,2025-08-06,09:06:00,17:41:00,13.469999999999999,byd_dolphin
CE4862,2025-08-06,09:07:00,17:42:00,13.400000000000006,renault_kwid
CE4863,2025-08-06,09:08:00,17:39:00,10.720000000000002,renault_kwid
CE4864,2025-08-06,09:08:00,17:46:00,32.67000000000001,hyundai_ioniq
CE4865,2025-08-06,09:10:00,17:43:00,29.040000000000003,hyundai_ioniq
CE4866,2025-08-06,09:11:00,12:14:00,20.205000000000005,byd_dolphin
CE4867,2025-08-06,09:11:00,17:38:00,8.04,renault_kwid
CE4868,2025-08-06,09:13:00,17:46:00,15.715000000000002,byd_dolphin
CE4869,2025-08-06,09:15:00,17:51:00,15.93,byd_qin
CE4870,2025-08-06,09:16:00,17:41:00,17.960000000000004,byd_dolphin
CE4871,2025-08-06,09:16:00,17:44:00,20.205000000000005,byd_dolphin
CE4872,2025-08-06,09:16:00,17:51:00,24.69500000000001,byd_dolphin
CE4873,2025-08-06,09:19:00,17:47:00,13.469999999999999,byd_dolphin
CE4874,2025-08-06,09:20:00,17:50:00,12.060000000000004,renault_kwid
CE4875,2025-08-06,09:25:00,17:44:00,8.04,renault_kwid
CE4876,2025-08-06,09:25:00,17:37:00,10.720000000000002,renault_kwid
CE4877,2025-08-06,09:27:00,17:32:00,10.720000000000002,renault_kwid
CE4878,2025-08-06,09:31:00,17:42:00,22.45000000000001,byd_dolphin
CE4879,2025-08-06,09:32:00,12:20:00,9.38,renault_kwid
CE4880,2025-08-06,09:35:00,17:51:00,13.469999999999999,byd_dolphin
CE4881,2025-08-06,14:34:00,17:17:00,20.205000000000005,byd_dolphin
CE4882,2025-08-06,14:39:00,17:36:00,20.205000000000005,byd_dolphin
CE4883,2025-08-06,14:45:00,17:48:00,8.04,renault_kwid
CE4884,2025-08-06,14:45:00,17:47:00,36.30000000000001,hyundai_ioniq
CE4885,2025-08-06,14:53:00,17:50:00,15.93,byd_qin
CE4886,2025-08-07,08:58:00,17:49:00,21.240000000000006,byd_qin
CE4887,2025-08-07,09:00:00,17:34:00,20.205000000000005,byd_dolphin
CE4888,2025-08-07,09:07:00,12:21:00,13.469999999999999,byd_dolphin
CE4889,2025-08-07,09:08:00,17:52:00,24.69500000000001,byd_dolphin
CE4890,2025-08-07,09:08:00,17:34:00,22.45000000000001,byd_dolphin
CE4891,2025-08-07,09:10:00,17:42:00,8.04,renault_kwid
CE4892,2025-08-07,09:10:00,17:52:00,18.585,byd_qin
CE4893,2025-08-07,09:11:00,17:42:00,43.56000000000002,hyundai_ioniq
CE4894,2025-08-07,09:12:00,11:53:00,23.895000000000007,byd_qin
CE4895,2025-08-07,09:13:00,12:12:00,17.960000000000004,byd_dolphin
CE4896,2025-08-07,09:17:00,17:46:00,17.960000000000004,byd_dolphin
CE4897,2025-08-07,09:18:00,17:45:00,20.205000000000005,byd_dolphin
CE4898,2025-08-07,09:19:00,12:19:00,18.585,byd_qin
CE4899,2025-08-07,09:19:00,17:50:00,15.93,byd_qin
CE4900,2025-08-07,09:19:00,17:38:00,8.04,renault_kwid
CE4901,2025-08-07,09:21:00,12:19:00,9.38,renault_kwid
CE4902,2025-08-07,09:21:00,12:17:00,10.720000000000002,renault_kwid
CE4903,2025-08-07,09:21:00,17:46:00,9.38,renault_kwid
CE4904,2025-08-07,09:25:00,17:32:00,15.715000000000002,byd_dolphin
CE4905,2025-08-07,09:26:00,17:45:00,14.740000000000007,renault_kwid
CE4906,2025-08-07,09:28:00,17:49:00,15.93,byd_qin
CE4907,2025-08-07,09:28:00,17:49:00,20.205000000000005,byd_dolphin
